Order ID,Customer ID,Item,Price,Quantity,Order Total,Order Date,Item_Encoded,Category_Drinks,Category_Main Dishes,Category_Side Dishes,Category_Starters,Payment Method_Credit Card,Payment Method_Digital Wallet
ORD_810111,CUST_066,Cheese Fries,5,1,5,9/9/2022,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_997600,CUST_088,Side Salad,3,3,9,7/31/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_636716,CUST_027,Beef Chili,7,3,21,12/7/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_494100,CUST_026,Pasta Alfredo,12,1,12,11/12/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_415762,CUST_024,Cheesecake,7,3,21,10/25/2023,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_199209,CUST_061,Garlic Bread,4,5,20,5/10/2022,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_805836,CUST_082,French Fries,4,4,16,10/11/2022,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_351827,CUST_041,Grilled Chicken,15,3,45,5/22/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_315157,CUST_046,Grilled Chicken,15,2,30,6/15/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_964846,CUST_015,Grilled Vegetables,5,3,15,1/14/2022,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_325915,CUST_100,Lemonade,3,2,6,4/10/2023,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_190931,CUST_021,Water,1,2,2,9/14/2023,25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_813994,CUST_002,Coca Cola,2.5,1,2.5,2/4/2022,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_961163,CUST_017,Steak,20,3,60,9/2/2022,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_314233,CUST_070,Pasta Alfredo,6.586324889,3.014148737,19.91449369,10/12/2023,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_122472,CUST_028,Cheesecake,7,3,21,3/6/2023,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_307229,CUST_053,Garlic Bread,4,4,16,4/29/2023,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_731961,CUST_031,Pasta Alfredo,12,2,24,11/24/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_341910,CUST_022,Nachos Grande,10,3,30,11/19/2022,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_862314,CUST_020,Nachos Grande,10,5,50,5/2/2023,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_790014,CUST_060,Ice Cream,5,1,5,7/18/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_128563,CUST_028,Garlic Bread,4,1,4,8/17/2022,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_378698,CUST_092,Garlic Bread,4,3,12,8/17/2023,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_442011,CUST_066,Ice Cream,5,5,25,10/17/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_309719,CUST_067,Coca Cola,2.5,3,7.5,4/4/2022,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_584177,CUST_019,Garlic Bread,4,4,16,2/26/2022,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_816741,CUST_038,Onion Rings,5,2,10,5/9/2022,17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_396080,CUST_033,Mashed Potatoes,4,1,4,12/12/2023,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_851649,CUST_035,Pasta Alfredo,12,3,36,1/13/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_844779,CUST_091,Cheesecake,7,2,14,8/7/2022,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_370643,CUST_082,Orange Juice,3,1,3,10/26/2023,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_750175,CUST_031,Cheesecake,7,1,7,12/31/2023,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_902798,CUST_051,Water,1,3,3,11/8/2022,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_205790,CUST_084,Pasta Alfredo,12,2,24,2/13/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_584112,CUST_009,Sweet Potato Fries,5,2,10,10/15/2023,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_373069,CUST_046,Vegetarian Platter,14,5,70,7/3/2022,24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_814887,CUST_039,Ice Cream,5,5,25,5/28/2023,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_705887,CUST_100,Pasta Alfredo,12,5,60,12/30/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_737884,CUST_039,Pasta Alfredo,12,1,12,8/3/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_675165,CUST_068,French Fries,4,2,8,8/20/2022,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_409697,CUST_096,Orange Juice,3,5,15,3/19/2023,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_142527,CUST_074,Water,1,4,4,1/24/2022,25,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_620415,CUST_086,Salmon,18,1,18,7/15/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_259615,CUST_003,Steak,20,5,100,2/23/2022,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_517550,CUST_005,Chocolate Cake,6,5,30,6/23/2023,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_294988,CUST_089,French Fries,4,3,12,6/2/2022,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_455830,CUST_022,Vegetarian Platter,14,5,70,2/12/2023,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_823844,CUST_096,Cheese Fries,5,2,10,1/25/2023,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_839741,CUST_072,Brownie,6,3,18,7/11/2022,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_149542,CUST_038,Fruit Salad,4,5,20,4/13/2023,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_539393,CUST_057,Grilled Chicken,15,4,60,7/20/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_308710,CUST_057,Grilled Chicken,15,3,45,12/24/2022,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_539370,CUST_090,Side Salad,3,5,15,10/19/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_758572,CUST_100,Cheese Fries,5,3,15,2/28/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_579363,CUST_072,Salmon,18,1,18,5/22/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_665553,CUST_069,Mashed Potatoes,4,2,8,12/10/2023,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_497046,CUST_080,Fruit Salad,4,1,4,3/9/2023,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_114580,CUST_040,Iced Tea,2.5,1,2.5,3/22/2022,13,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_743699,CUST_090,Fruit Salad,4,4,16,9/16/2023,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_663945,CUST_003,French Fries,4,2,8,11/5/2022,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_178931,CUST_052,Pasta Alfredo,12,4,48,10/5/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_616398,CUST_054,Beef Chili,7,1,7,2/20/2023,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_163892,CUST_013,Orange Juice,3,1,3,12/6/2023,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_126644,CUST_040,Grilled Vegetables,5,2,10,3/21/2023,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_245086,CUST_097,Mashed Potatoes,4,4,16,5/21/2022,15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_315834,CUST_053,Mashed Potatoes,4,5,20,9/30/2022,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_558480,CUST_034,Pasta Alfredo,6.586324889,5,70,3/10/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_618052,CUST_019,French Fries,4,4,16,3/9/2023,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_673682,CUST_018,Beef Chili,7,4,28,4/30/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_298826,CUST_020,Water,1,5,5,12/18/2023,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_722412,CUST_097,Lemonade,3,3,9,8/17/2022,14,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_209277,CUST_005,Orange Juice,3,4,12,12/31/2023,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_215687,CUST_035,Grilled Chicken,15,2,30,9/22/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_940222,CUST_098,Chocolate Cake,6,4,24,12/31/2023,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_552376,CUST_041,Brownie,6,3,18,8/21/2022,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_561274,CUST_054,Brownie,6,4,24,1/13/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_953221,CUST_048,Cheesecake,7,4,28,7/11/2023,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_552240,CUST_021,Orange Juice,3,5,15,8/18/2022,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_232605,CUST_005,Pasta Alfredo,12,5,60,10/17/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_131153,CUST_076,Steak,20,4,80,10/13/2023,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_659337,CUST_047,Orange Juice,3,5,15,11/4/2023,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_441508,CUST_084,Mashed Potatoes,4,4,16,10/22/2023,15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_528176,CUST_042,Pasta Alfredo,6.586324889,3.014148737,19.91449369,5/26/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_998144,CUST_049,Side Salad,3,4,12,9/3/2022,21,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_575607,CUST_094,Water,1,4,4,4/11/2022,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_315675,CUST_052,Coca Cola,2.5,1,2.5,8/25/2023,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_305002,CUST_029,Cheesecake,7,1,7,4/11/2022,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_698539,CUST_036,Sweet Potato Fries,5,2,10,12/7/2022,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_164063,CUST_037,French Fries,4,5,20,10/12/2023,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_485319,CUST_058,Chocolate Cake,6,5,30,2/7/2022,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_658718,CUST_001,Cheesecake,7,1,7,9/22/2023,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_954791,CUST_062,Pasta Alfredo,12,1,12,8/26/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_231807,CUST_082,Ice Cream,5,4,20,9/26/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_663312,CUST_026,Iced Tea,2.5,4,10,6/21/2022,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_866750,CUST_070,Cheesecake,7,2,14,7/10/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_873930,CUST_050,Grilled Chicken,15,5,75,4/30/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_773841,CUST_002,French Fries,4,5,20,10/4/2023,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_464794,CUST_086,Ice Cream,5,1,5,12/8/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_678480,CUST_034,Pasta Alfredo,12,1,12,5/22/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_152311,CUST_066,Salmon,18,2,36,10/1/2022,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_211839,CUST_025,Sweet Potato Fries,5,5,25,8/31/2022,23,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_739135,CUST_033,Chocolate Cake,6,2,12,9/8/2023,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_906141,CUST_007,Pasta Alfredo,10,4,40,8/24/2023,19,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_826394,CUST_004,Ice Cream,5,3,15,11/3/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_869000,CUST_003,Steak,20,4,80,2/23/2023,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_277670,CUST_008,Side Salad,3,3,9,7/8/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_787206,CUST_059,Salmon,18,5,90,1/17/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_550587,CUST_079,Pasta Alfredo,12,5,60,12/27/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_942475,CUST_083,Orange Juice,3,4,12,1/19/2023,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_835120,CUST_100,Chocolate Cake,6,4,24,9/8/2022,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_198764,CUST_016,Side Salad,3,2,6,6/4/2023,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_393455,CUST_006,Pasta Alfredo,12,1,12,5/16/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_291012,CUST_020,Coca Cola,2.5,2,5,10/15/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_369798,CUST_016,French Fries,4,2,8,6/28/2023,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_819547,CUST_022,Lemonade,3,2,6,5/10/2023,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_334132,CUST_044,Fruit Salad,4,3,12,3/5/2022,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_184155,CUST_098,Nachos Grande,10,5,50,10/21/2023,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_587535,CUST_051,Cheese Fries,5,4,20,6/21/2022,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_709816,CUST_068,Cheese Fries,5,4,20,7/17/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_741578,CUST_032,Cheese Fries,5,2,10,9/24/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_831229,CUST_048,Chocolate Cake,6,1,6,12/13/2022,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_161279,CUST_060,Salmon,18,5,90,4/12/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_749293,CUST_018,French Fries,4,4,16,1/5/2022,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_781496,CUST_086,Pasta Alfredo,18,3,54,6/15/2023,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_359093,CUST_012,French Fries,4,3,12,1/26/2022,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_497105,CUST_080,Beef Chili,7,3,21,11/5/2023,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_134327,CUST_040,Garlic Bread,4,2,8,1/4/2023,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_698315,CUST_029,Brownie,6,1,6,9/18/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_806390,CUST_045,Iced Tea,2.5,4,10,10/9/2022,13,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_200909,CUST_084,Cheese Fries,5,3,15,6/23/2022,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_183612,CUST_042,Water,1,4,4,9/7/2023,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_620140,CUST_066,Beef Chili,7,1,7,9/24/2022,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_881676,CUST_054,Pasta Alfredo,12,2,24,2/1/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_809155,CUST_035,Cheese Fries,5,1,5,11/26/2022,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_702528,CUST_025,Water,1,2,2,5/31/2022,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_339436,CUST_093,French Fries,4,5,20,10/25/2022,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_852059,CUST_048,Beef Chili,7,5,35,9/17/2022,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_344061,CUST_052,Pasta Alfredo,12,2,24,5/5/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_444820,CUST_081,Water,1,3,3,5/6/2022,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_894776,CUST_044,Coca Cola,2.5,3,7.5,11/8/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_576978,CUST_006,Brownie,6,4,24,10/5/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_327407,CUST_076,Water,1,3,3,9/13/2023,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_633316,CUST_080,Brownie,6,5,30,5/14/2022,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_338639,CUST_068,Nachos Grande,10,4,40,7/3/2023,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_522516,CUST_051,Ice Cream,5,4,20,6/2/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_649820,CUST_033,Steak,20,3,60,3/31/2022,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_865116,CUST_013,Pasta Alfredo,6.586324889,5,25,12/3/2023,19,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_981050,CUST_070,Salmon,18,2,36,10/19/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_738593,CUST_076,Pasta Alfredo,12,1,12,7/5/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_804348,CUST_011,Coca Cola,2.5,4,10,7/5/2022,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_974372,CUST_052,Grilled Vegetables,5,3,15,9/17/2022,11,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_214320,CUST_040,Cheese Fries,5,2,10,1/21/2023,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_186368,CUST_083,Lemonade,3,1,3,11/13/2023,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_151673,CUST_079,Steak,20,5,100,4/26/2022,22,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_224514,CUST_049,Brownie,6,5,30,9/16/2023,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_118952,CUST_039,Onion Rings,5,1,5,7/8/2022,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_882481,CUST_098,Orange Juice,3,4,12,7/24/2022,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_118845,CUST_011,Ice Cream,5,5,25,11/17/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_555064,CUST_038,Brownie,6,5,30,10/5/2023,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_250634,CUST_054,Grilled Chicken,15,5,75,12/1/2023,10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_373043,CUST_024,Vegetarian Platter,14,2,28,5/9/2023,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ORD_643621,CUST_010,French Fries,4,2,8,9/18/2023,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
ORD_418845,CUST_012,Lemonade,3,5,15,11/8/2022,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_146631,CUST_038,Coca Cola,2.5,5,12.5,2/14/2022,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_262945,CUST_079,Salmon,18,1,18,8/5/2023,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_596409,CUST_063,Sweet Potato Fries,5,1,5,6/26/2022,23,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_451160,CUST_066,Mashed Potatoes,4,4,16,1/28/2022,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_247755,CUST_028,Side Salad,3,1,3,11/3/2022,21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_541669,CUST_034,Fruit Salad,4,1,4,5/8/2023,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_462170,CUST_039,Grilled Vegetables,5,5,25,11/22/2022,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_186580,CUST_065,Lemonade,3,4,12,2/28/2023,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_234617,CUST_020,Pasta Alfredo,3,4,12,10/10/2022,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_236094,CUST_048,Pasta Alfredo,12,3,36,4/1/2023,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_694681,CUST_085,Coca Cola,2.5,4,10,9/21/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_818521,CUST_062,Beef Chili,7,2,14,1/20/2023,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_966896,CUST_051,Pasta Alfredo,6.586324889,1,7,9/5/2022,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_289529,CUST_048,Mashed Potatoes,4,4,16,11/18/2022,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_450865,CUST_039,Ice Cream,5,1,5,7/25/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_187082,CUST_094,Grilled Chicken,15,2,30,8/15/2023,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_128231,CUST_043,Cheesecake,7,2,14,6/5/2022,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_712455,CUST_089,Side Salad,3,2,6,5/28/2023,21,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_552451,CUST_046,Pasta Alfredo,6.586324889,4,48,2/7/2022,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_624249,CUST_069,Garlic Bread,4,1,4,3/13/2022,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_625966,CUST_007,Garlic Bread,4,5,20,12/22/2022,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_491970,CUST_066,Ice Cream,5,4,20,6/6/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_248232,CUST_018,Chocolate Cake,6,3,18,11/7/2022,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_774895,CUST_068,Ice Cream,5,5,25,6/6/2023,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_540130,CUST_027,Coca Cola,2.5,3,7.5,7/28/2023,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_543332,CUST_038,Garlic Bread,4,5,20,7/18/2022,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_676471,CUST_059,Chocolate Cake,6,5,30,1/8/2022,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_431708,CUST_065,Brownie,6,2,12,12/26/2023,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_930137,CUST_063,French Fries,4,2,8,12/24/2023,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_703264,CUST_100,Sweet Potato Fries,5,5,25,8/14/2022,23,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_522530,CUST_019,Mashed Potatoes,4,5,20,11/24/2022,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_450167,CUST_072,Mashed Potatoes,4,4,16,1/17/2023,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ORD_989053,CUST_053,Cheesecake,7,3,21,12/1/2022,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_563674,CUST_078,Pasta Alfredo,6.586324889,3.014148737,19.91449369,7/30/2023,19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ORD_140439,CUST_099,Ice Cream,5,4,20,3/2/2022,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_130784,CUST_043,Cheese Fries,5,4,20,4/5/2023,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_698178,CUST_066,Chicken Melt,8,2,16,9/17/2023,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
ORD_879200,CUST_075,Pasta Alfredo,4,1,4,11/29/2023,19,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_524369,CUST_053,Beef Chili,7,3,21,11/5/2022,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
ORD_532703,CUST_028,Water,1,2,2,9/1/2023,25,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_250885,CUST_045,Ice Cream,5,1,5,3/19/2022,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ORD_755490,CUST_027,Salmon,18,3,54,4/22/2023,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
ORD_466756,CUST_041,Fruit Salad,4,5,20,3/29/2023,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_456839,CUST_031,Grilled Vegetables,5,5,25,1/16/2022,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
ORD_173179,CUST_099,Garlic Bread,4,1,4,1/24/2023,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
ORD_305716,CUST_031,Pasta Alfredo,12,1,12,8/22/2022,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
ORD_829600,CUST_086,Chocolate Cake,6,2,12,1/30/2023,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ORD_614398,CUST_025,Grilled Chicken,15,3,45,8/8/2022,10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
